frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_CM_abs_A,PY_I_HOT_abs_A,PY_I_RTN_abs_A,PY_I_CM_abs_A,LT_I_HOT_dBuA,LT_I_RTN_dBuA,LT_I_CM_dBuA,PY_I_HOT_dBuA,PY_I_RTN_dBuA,PY_I_CM_dBuA,error_CM_PY_minus_LT_dB,error_HOT_PY_minus_LT_dB,error_RTN_PY_minus_LT_dB,LT_I_CM_phase_deg,PY_I_CM_phase_deg
3126.079367124017,0.502490658855577,0.502490658855781,1.004981317711358,0.5024906588556037,0.5024906588556037,1.0049813177112075,114.02255985537552,114.02255985537904,120.0431597686569,114.02255985537599,114.02255985537599,120.04315976865561,-1.2931877790833823e-12,4.689582056016661e-13,-3.055333763768431e-12,-0.00044812475108407844,-0.000448124769559151
3162.2776601684427,0.5025515586264934,0.5025515586263866,1.00510311725288,0.5025515586264508,0.5025515586264508,1.0051031172529017,114.02361248516681,114.02361248516496,120.0442123984455,114.02361248516607,114.02361248516607,120.0442123984457,1.9895196601282805e-13,-7.389644451905042e-13,1.1084466677857563e-12,-0.0004533749619652488,-0.00045337495663451194
3198.895109691462,0.5026138922519591,0.5026138922517932,1.0052277845037523,0.5026138922518982,0.5026138922518982,1.0052277845037965,114.02468976650741,114.02468976650455,120.0452896797856,114.02468976650637,114.02468976650637,120.045289679786,3.979039320256561e-13,-1.0373923942097463e-12,1.8189894035458565e-12,-0.0004586880974401891,-0.0004586881023986688
3235.936569296348,0.5026776938585129,0.5026776938587123,1.0053553877172252,0.5026776938585481,0.5026776938585481,1.0053553877170962,114.02579227989092,114.02579227989435,120.04639219317225,114.02579227989152,114.02579227989152,120.04639219317114,-1.1084466677857563e-12,5.968558980384842e-13,-2.8279600883251987e-12,-0.00046406500018966344,-0.0004640650128685006
3273.4069487884476,0.502742998402612,0.5027429984025596,1.0054859968051717,0.5027429984026451,0.5027429984026451,1.0054859968052903,114.02692061963579,114.02692061963491,120.04752053291497,114.02692061963637,114.02692061963637,120.047520532916,1.0231815394945443e-12,5.826450433232822e-13,1.4637180356658064e-12,-0.00046950650897113977,-0.00046950650615482515
3311.311214825978,0.5028098416910315,0.502809841691097,1.0056196833821285,0.502809841691071,0.502809841691071,1.005619683382142,114.02807539421146,114.02807539421259,120.04867530749165,114.02807539421215,114.02807539421215,120.04867530749178,1.2789769243681803e-13,6.963318810448982e-13,-4.405364961712621e-13,-0.0004750134014499276,-0.00047501341270397623
3349.654391578345,0.5028782604029391,0.5028782604029038,1.005756520805843,0.5028782604029066,0.5028782604029066,1.0057565208058132,114.02925722659168,114.02925722659107,120.049857139871,114.02925722659111,114.02925722659111,120.04985713987074,-2.5579538487363607e-13,-5.684341886080801e-13,4.263256414560601e-14,-0.00048058656242724537,-0.00048058657554108606
3388.441561392094,0.5029482921115985,0.5029482921116203,1.0058965842232188,0.5029482921115821,0.5029482921115821,1.0058965842231642,114.03046675460034,114.03046675460072,120.05106666788015,114.03046675460006,114.03046675460006,120.05106666787968,-4.689582056016661e-13,-2.8421709430404007e-13,-6.679101716144942e-13,-0.0004862268447486074,-0.0004862268505308015
3427.677865464573,0.503019975307669,0.5030199753076641,1.006039950615333,0.5030199753076324,0.5030199753076324,1.0060399506152649,114.03170463128332,114.03170463128322,120.0523045445629,114.0317046312827,114.0317046312827,120.05230454456232,-5.826450433232822e-13,-6.252776074688882e-13,-5.258016244624741e-13,-0.0004919351149009396,-0.0004919351066299423
3467.368504525388,0.5030933494221282,0.5030933494220086,1.0061866988441368,0.5030933494220746,0.5030933494220746,1.0061866988441492,114.03297152527219,114.03297152527014,120.05357143855079,114.03297152527128,114.03297152527128,120.0535714385509,1.1368683772161603e-13,-9.094947017729282e-13,1.1368683772161603e-12,-0.0004977122414786529,-0.000497712226161315
3507.518739525752,0.5031684548504101,0.5031684548506337,1.0063369097010437,0.5031684548504293,0.5031684548504293,1.0063369097008585,114.03426812116746,114.03426812117131,120.05486803444902,114.03426812116778,114.03426812116778,120.05486803444741,-1.6058265828178264e-12,3.268496584496461e-13,-3.524291969370097e-12,-0.0005035590995044266,-0.0005035591050849317
3548.133892335828,0.5032453329775199,0.5032453329771955,1.0064906659547155,0.5032453329774036,0.5032453329774036,1.0064906659548072,114.0355951199368,114.03559511993122,120.05619503321363,114.0355951199348,114.0355951199348,120.05619503321442,7.958078640513122e-13,-2.0037305148434825e-12,3.581135388230905e-12,-0.0005094766967509925,-0.0005094766532852114
3589.219346450126,0.5033240262023893,0.5033240262018602,1.0066480524042494,0.503324026202258,0.503324026202258,1.006648052404516,114.03695323929865,114.03695323928952,120.05755315257372,114.0369532392964,114.0369532392964,120.05755315257602,2.3021584638627246e-12,-2.2595258997171186e-12,6.87805368215777e-12,-0.0005154658302019662,-0.0005154657948564916
3630.780547701089,0.5034045779648679,0.5034045779648078,1.0068091559296757,0.5034045779648748,0.5034045779648748,1.0068091559297496,114.03834321414917,114.03834321414811,120.05894312742825,114.03834321414926,114.03834321414926,120.05894312742889,6.394884621840902e-13,9.947598300641403e-14,1.1510792319313623e-12,-0.0005215274627707566,-0.0005215274684066505
3672.8230049809226,0.5034870327725456,0.503487032772652,1.0069740655451977,0.5034870327725577,0.5034870327725577,1.0069740655451154,114.03976579698444,114.03976579698627,120.06036571026499,114.03976579698465,114.03976579698465,120.06036571026428,-7.105427357601002e-13,2.1316282072803006e-13,-1.6200374375330284e-12,-0.000527662635872584,-0.0005276626273624162
3715.3522909718026,0.5035714362275647,0.503571436227455,1.0071428724550198,0.5035714362275728,0.5035714362275728,1.0071428724551457,114.04122175832065,114.04122175831876,120.06182167159933,114.04122175832079,114.04122175832079,120.06182167160041,1.0800249583553523e-12,1.4210854715202004e-13,2.0321522242738865e-12,-0.0005338722374453404,-0.0005338722402869836
3758.3740428845203,0.5036578350553957,0.5036578350555998,1.0073156701109955,0.5036578350554709,0.5036578350554709,1.0073156701109418,114.0427118871456,114.04271188714914,120.06331180042699,114.0427118871469,114.0427118871469,120.06331180042652,-4.689582056016661e-13,1.2931877790833823e-12,-2.2453150450019166e-12,-0.0005401572662807043,-0.0005401572912043951
3801.893963205692,0.503746277134204,0.503746277134144,1.007492554268348,0.5037462771341992,0.5037462771341992,1.0074925542683983,114.0442369913785,114.04423699137746,120.0648369046576,114.0442369913784,114.0442369913784,120.06483690465802,4.263256414560601e-13,-9.947598300641403e-14,9.379164112033322e-13,-0.0005465187827881825,-0.0005465187799354852
3845.9178204536165,0.5038368115240216,0.503836811524001,1.0076736230480225,0.5038368115240405,0.5038368115240405,1.007673623048081,114.0457978983238,114.04579789832343,120.06639781160322,114.04579789832411,114.04579789832411,120.06639781160374,5.115907697472721e-13,3.126388037344441e-13,6.821210263296962e-13,-0.0005529577173072049,-0.0005529577224428306
3890.4514499428883,0.5039294884983305,0.5039294884984941,1.0078589769968245,0.5039294884983994,0.5039294884983994,1.0078589769967987,114.04739545516428,114.04739545516708,120.06799536844531,114.04739545516546,114.04739545516546,120.06799536844508,-2.2737367544323206e-13,1.1795009413617663e-12,-1.6200374375330284e-12,-0.0005594751470733787,-0.0005594751511859292
3935.500754557858,0.5040243595754706,0.5040243595754147,1.0080487191508853,0.5040243595754627,0.5040243595754627,1.0080487191509253,114.04903052944846,114.04903052944749,120.0696304427276,114.04903052944832,114.04903052944832,120.06963044272794,3.410605131648481e-13,-1.4210854715202004e-13,8.242295734817162e-13,-0.0005660721113703277,-0.0005660721154817304
3981.0717055350574,0.5041214775507962,0.5041214775506688,1.0082429551014649,0.5041214775507697,0.5041214775507697,1.0082429551015395,114.05070400958813,114.05070400958593,120.07130392286666,114.05070400958766,114.05070400958766,120.07130392286729,6.252776074688882e-13,-4.689582056016661e-13,1.7337242752546445e-12,-0.0005727496955413243,-0.000572749681889236
4027.1703432546765,0.5042208965307384,0.5042208965306231,1.0084417930613614,0.5042208965307109,0.5042208965307109,1.0084417930614218,114.05241680538587,114.05241680538388,120.07301671866449,114.05241680538539,114.05241680538539,120.07301671866502,5.258016244624741e-13,-4.831690603168681e-13,1.5063505998114124e-12,-0.0005795089445959708,-0.0005795089345927084
4073.8027780412144,0.5043226719670165,0.504322671967053,1.0086453439340695,0.5043226719669925,0.5043226719669925,1.008645343933985,114.05416984856217,114.0541698485628,120.0747697618421,114.05416984856176,114.05416984856176,120.07476976184138,-7.247535904753022e-13,-4.121147867408581e-13,-1.0373923942097463e-12,-0.0005863509853979491,-0.0005863509757968981
4120.97519097339,0.5044268606921126,0.5044268606920923,1.008853721384205,0.5044268606921011,0.5044268606921011,1.0088537213842022,114.05596409330109,114.05596409330074,120.07656400658053,114.05596409330089,114.05596409330089,120.07656400658051,-1.4210854715202004e-14,-1.9895196601282805e-13,1.4210854715202004e-13,-0.0005932769388584031,-0.0005932769261440996
4168.693834703444,0.5045335209558703,0.5045335209556004,1.009067041911471,0.5045335209557901,0.5045335209557901,1.0090670419115801,114.057800516812,114.05780051680736,120.07840043008929,114.05780051681062,114.05780051681062,120.07840043009024,9.521272659185342e-13,-1.3784529073745944e-12,3.254285729781259e-12,-0.0006002879473702028,-0.0006002879251377052
4216.965034285913,0.5046427124626273,0.5046427124625443,1.0092854249251717,0.504642712462637,0.504642712462637,1.009285424925274,114.05968011989698,114.05968011989555,120.08028003317588,114.05968011989714,114.05968011989714,120.08028003317676,8.810729923425242e-13,1.5631940186722204e-13,1.5916157281026244e-12,-0.0006073851191582358,-0.0006073851315735044
4265.795188016019,0.5047544964107193,0.5047544964107294,1.009508992821449,0.5047544964106928,0.5047544964106928,1.0095089928213856,114.06160392755538,114.06160392755555,120.08220384083509,114.06160392755493,114.06160392755493,120.08220384083455,-5.400124791776761e-13,-4.547473508864641e-13,-6.252776074688882e-13,-0.0006145697354185326,-0.0006145697239935255
4315.190768277746,0.5048689355313419,0.5048689355312665,1.0097378710626084,0.5048689355312729,0.5048689355312729,1.0097378710625458,114.06357298957359,114.0635729895723,120.08417290285254,114.06357298957239,114.06357298957239,120.08417290285202,-5.258016244624741e-13,-1.1937117960769683e-12,9.947598300641403e-14,-0.000621842908948911,-0.0006218429011510375
4365.158322401755,0.5049860941299459,0.5049860941298693,1.0099721882598152,0.5049860941299161,0.5049860941299161,1.0099721882598323,114.06558838115416,114.06558838115285,120.08618829443313,114.06558838115365,114.06558838115365,120.08618829443327,1.4210854715202004e-13,-5.115907697472721e-13,7.958078640513122e-13,-0.000629205890420299,-0.0006292058824845735
4415.704473533221,0.5051060381285053,0.5051060381286396,1.010212076257145,0.5051060381285634,0.5051060381285634,1.0102120762571267,114.06765120355593,114.06765120355823,120.0882511168367,114.06765120355692,114.06765120355692,120.08825111683655,-1.5631940186722204e-13,9.947598300641403e-13,-1.3073986337985843e-12,-0.0006366598885179836,-0.0006366599086149122
4466.835921509729,0.5052288351090257,0.5052288351088356,1.0104576702178614,0.5052288351089855,0.5052288351089855,1.010457670217971,114.0697625847508,114.06976258474754,120.09036249802878,114.06976258475011,114.06976258475011,120.09036249802973,9.521272659185342e-13,-6.963318810448982e-13,2.5721647034515627e-12,-0.0006442062395504522,-0.000644206241856384
4518.559443749323,0.5053545543575472,0.5053545543574552,1.0107091087150024,0.5053545543575151,0.5053545543575151,1.0107091087150302,114.07192368008454,114.07192368008296,120.09252359336338,114.07192368008398,114.07192368008398,120.09252359336361,2.2737367544323206e-13,-5.542233338928781e-13,1.0231815394945443e-12,-0.0006518461625951067,-0.0006518461667370036
4570.881896148851,0.5054832669111672,0.5054832669110749,1.0109665338222422,0.5054832669111166,0.5054832669111166,1.0109665338222331,114.07413567298448,114.0741356729829,120.09473558626331,114.07413567298362,114.07413567298362,120.09473558626324,-7.105427357601002e-14,-8.668621376273222e-13,7.105427357601002e-13,-0.0006595809913558246,-0.0006595809905314351
4623.810213992705,0.50561504560483,0.5056150456049042,1.0112300912097343,0.5056150456048496,0.5056150456048496,1.0112300912096992,114.07639977565802,114.07639977565928,120.09699968893827,114.07639977565834,114.07639977565834,120.09699968893797,-2.984279490192421e-13,3.268496584496461e-13,-9.379164112033322e-13,-0.0006674120289065651,-0.0006674120438435531
4677.351412872085,0.5057499651207187,0.5057499651207168,1.0114999302414356,0.5057499651207682,0.5057499651207682,1.0114999302415364,114.07871722983046,114.07871722983043,120.09931714311007,114.0787172298313,114.0787172298313,120.09931714311092,8.526512829121202e-13,8.384404281969182e-13,8.668621376273222e-13,-0.0006753406735749426,-0.0006753406811650304
4731.51258961491,0.5058881020382583,0.5058881020384224,1.0117762040766807,0.5058881020383095,0.5058881020383095,1.011776204076619,114.08108930748767,114.08108930749049,120.1016892207687,114.08108930748854,114.08108930748854,120.10168922076817,-5.400124791776761e-13,8.668621376273222e-13,-1.9468870959826745e-12,-0.000683368273144352,-0.0006833682814736066
4786.30092322649,0.5060295348862008,0.506029534886315,1.0120590697725158,0.5060295348862236,0.5060295348862236,1.0120590697724472,114.08351731164848,114.08351731165044,120.10411722492907,114.08351731164886,114.08351731164886,120.10411722492849,-5.826450433232822e-13,3.836930773104541e-13,-1.5774048733874224e-12,-0.0006914962470683531,-0.0006914962488528735
4841.723675841102,0.506174344196065,0.506174344196194,1.012348688392259,0.5061743441960997,0.5061743441960997,1.0123486883921995,114.086002577154,114.08600257715622,120.10660249043475,114.08600257715462,114.08600257715462,120.10660249043424,-5.115907697472721e-13,6.110667527536862e-13,-1.6058265828178264e-12,-0.0006997260102888988,-0.0006997260131324582
4897.7881936845715,0.5063226125575009,0.5063226125576321,1.012645225115133,0.5063226125575435,0.5063226125575435,1.012645225115087,114.08854647148351,114.08854647148574,120.10914638476424,114.08854647148424,114.08854647148424,120.10914638476386,-3.836930773104541e-13,7.247535904753022e-13,-1.5063505998114124e-12,-0.000708059027188175,-0.0007080590305077817
4954.501908048014,0.5064744246750597,0.5064744246750414,1.012948849350101,0.50647442467507,0.50647442467507,1.01294884935014,114.09115039558722,114.09115039558691,120.11175030886669,114.0911503955874,114.0911503955874,120.11175030886703,3.410605131648481e-13,1.8474111129762605e-13,4.973799150320701e-13,-0.0007164967886151008,-0.0007164967842931745
5011.872336272836,0.5066298674267768,0.506629867426697,1.013259734853474,0.5066298674267663,0.5066298674267663,1.0132597348535326,114.09381578474324,114.09381578474188,120.11441569802219,114.09381578474307,114.09381578474307,120.1144156980227,5.115907697472721e-13,-1.7053025658242404e-13,1.1937117960769683e-12,-0.0007250407884283378,-0.0007250407855309037
5069.907082747159,0.5067890299248367,0.5067890299247698,1.0135780598496065,0.5067890299247979,0.5067890299247979,1.0135780598495958,114.09654410944225,114.09654410944108,120.11714402272128,114.09654410944157,114.09654410944157,120.11714402272119,-8.526512829121202e-14,-6.821210263296962e-13,4.831690603168681e-13,-0.0007336925697232497,-0.0007336925737940282
5128.613839913764,0.5069520035778128,0.506952003577795,1.0139040071556078,0.5069520035778163,0.5069520035778163,1.0139040071556327,114.09933687629112,114.0993368762908,120.1199367895706,114.09933687629119,114.09933687629119,120.11993678957081,2.1316282072803006e-13,7.105427357601002e-14,3.836930773104541e-13,-0.0007424537058351083,-0.0007424537178705275
