frequency_Hz,I_HOT_abs_A,I_RTN_abs_A,I_CM_abs_A,I_HOT_dBuA,I_RTN_dBuA,I_CM_dBuA,I_HOT_real_A,I_HOT_imag_A,I_RTN_real_A,I_RTN_imag_A,I_CM_real_A,I_CM_imag_A,I_HOT_phase_deg,I_RTN_phase_deg,I_CM_phase_deg
4.365158322401656769e+06,1.998106205145790907e-03,1.998106205145790907e-03,3.996212410291581814e-03,6.601237137032103419e+01,6.601237137032103419e+01,7.203297128360065926e+01,1.998104775375928940e-03,2.390326760561177423e-06,1.998104775375928940e-03,2.390326760561177423e-06,3.996209550751857881e-03,4.780653521122354846e-06,6.854273679317358925e-02,6.854273679317358925e-02,6.854273679317358925e-02
4.415704473533129320e+06,2.055476861374558144e-03,2.055476861374558144e-03,4.110953722749116288e-03,6.625825184530077649e+01,6.625825184530077649e+01,7.227885175858040157e+01,2.055475357863829899e-03,2.486133698324864514e-06,2.055475357863829899e-03,2.486133698324864514e-06,4.110950715727659799e-03,4.972267396649729028e-06,6.930022206877044233e-02,6.930022206877044233e-02,6.930022206877044233e-02
4.466835921509634703e+06,2.118374281314503501e-03,2.118374281314503501e-03,4.236748562629007002e-03,6.652005390248257299e+01,6.652005390248257299e+01,7.254065381576219806e+01,2.118372697617482321e-03,2.590313411717836333e-06,2.118372697617482321e-03,2.590313411717836333e-06,4.236745395234964642e-03,5.180626823435672666e-06,7.006035921105806252e-02,7.006035921105806252e-02,7.006035921105806252e-02
4.518559443749225698e+06,2.187645413017686238e-03,2.187645413017686238e-03,4.375290826035372477e-03,6.679953860506205388e+01,6.679953860506205388e+01,7.282013851834167895e+01,2.187643741777686116e-03,2.704100265737353280e-06,2.187643741777686116e-03,2.704100265737353280e-06,4.375287483555372232e-03,5.408200531474706561e-06,7.082206793595291483e-02,7.082206793595291483e-02,7.082206793595291483e-02
4.570881896148751490e+06,2.264318420422998471e-03,2.264318420422998471e-03,4.528636840845996943e-03,6.709874999192155087e+01,6.709874999192155087e+01,7.311934990520117594e+01,2.264316653188571098e-03,2.828985650823239976e-06,2.264316653188571098e-03,2.828985650823239976e-06,4.528633306377142197e-03,5.657971301646479952e-06,7.158400461783849533e-02,7.158400461783849533e-02,7.158400461783849533e-02
4.623810213992603123e+06,2.349653947027208114e-03,2.349653947027208114e-03,4.699307894054416228e-03,6.742007809681233255e+01,6.742007809681233255e+01,7.344067801009195762e+01,2.349652074019915882e-03,2.966788574267129596e-06,2.349652074019915882e-03,2.966788574267129596e-06,4.699304148039831763e-03,5.933577148534259191e-06,7.234448689580835756e-02,7.234448689580835756e-02,7.234448689580835756e-02
4.677351412871981040e+06,2.445214824740737751e-03,2.445214824740737751e-03,4.890429649481475502e-03,6.776634040294359806e+01,6.776634040294359806e+01,7.378694031622322314e+01,2.445212834557867251e-03,3.119750848699069181e-06,2.445212834557867251e-03,3.119750848699069181e-06,4.890425669115734501e-03,6.239501697398138363e-06,7.310139111266587830e-02,7.310139111266587830e-02,7.310139111266587830e-02
4.731512589614802971e+06,2.552962464939979078e-03,2.552962464939979078e-03,5.105924929879958156e-03,6.814088859229119066e+01,6.814088859229119066e+01,7.416148850557081573e+01,2.552960344169087278e-03,3.290667480894633534e-06,2.552960344169087278e-03,3.290667480894633534e-06,5.105920688338174557e-03,6.581334961789267068e-06,7.385201045185592339e-02,7.385201045185592339e-02,7.385201045185592339e-02
4.786300923226379789e+06,2.675392659063064935e-03,2.675392659063064935e-03,5.350785318126129869e-03,6.854775062172207356e+01,6.854775062172207356e+01,7.456835053500169863e+01,2.675390391775170611e-03,3.483068422593107042e-06,2.675390391775170611e-03,3.483068422593107042e-06,5.350780783550341223e-03,6.966136845186214083e-06,7.459285502198333140e-02,7.459285502198333140e-02,7.459285502198333140e-02
4.841723675840999000e+06,2.815730961661195783e-03,2.815730961661195783e-03,5.631461923322391566e-03,6.899182312695968733e+01,6.899182312695968733e+01,7.501242304023931240e+01,2.815728528733941159e-03,3.701476904995943160e-06,2.815728528733941159e-03,3.701476904995943160e-06,5.631457057467882318e-03,7.402953809991886321e-06,7.531936416910911536e-02,7.531936416910911536e-02,7.531936416910911536e-02
4.897788193684466183e+06,2.978220561139625824e-03,2.978220561139625824e-03,5.956441122279251647e-03,6.947913715199555895e+01,6.947913715199555895e+01,7.549973706527518402e+01,2.978217939337543529e-03,3.951784769312218172e-06,2.978217939337543529e-03,3.951784769312218172e-06,5.956435878675087059e-03,7.903569538624436345e-06,7.602548253856966642e-02,7.602548253856966642e-02,7.602548253856966642e-02
4.954501908047905192e+06,3.168558090742547295e-03,3.168558090742547295e-03,6.337116181485094590e-03,7.001723347339543579e+01,7.001723347339543579e+01,7.603783338667506086e+01,3.168555251442726432e-03,4.241811497089845077e-06,3.168555251442726432e-03,4.241811497089845077e-06,6.337110502885452863e-03,8.483622994179690154e-06,7.670301818915201131e-02,7.670301818915201131e-02,7.670301818915201131e-02
5.011872336272724904e+06,3.394574388957855970e-03,3.394574388957855970e-03,6.789148777915711939e-03,7.061570660553105938e+01,7.061570660553105938e+01,7.663630651881068445e+01,3.394571296345226443e-03,4.582160810436706336e-06,3.394571296345226443e-03,4.582160810436706336e-06,6.789142592690452886e-03,9.164321620873412672e-06,7.734063983705663503e-02,7.734063983705663503e-02,7.734063983705663503e-02
5.069907082747044042e+06,3.667337432138651366e-03,3.667337432138651366e-03,7.334674864277302732e-03,7.128701742568502198e+01,7.128701742568502198e+01,7.730761733896464705e+01,3.667334040586214036e-03,4.987576857530205903e-06,3.667334040586214036e-03,4.987576857530205903e-06,7.334668081172428071e-03,9.975153715060411806e-06,7.792225212814071766e-02,7.792225212814071766e-02,7.792225212814071766e-02
5.128613839913648553e+06,4.003018093715079648e-03,4.003018093715079648e-03,8.006036187430159295e-03,7.204775106257103801e+01,7.204775106257103801e+01,7.806835097585066308e+01,4.003014343873327434e-03,5.479174636927572959e-06,4.003014343873327434e-03,5.479174636927572959e-06,8.006028687746654868e-03,1.095834927385514592e-05,7.842424705252853956e-02,7.842424705252853956e-02,7.842424705252853956e-02
5.188000389289609157e+06,4.426214460059117901e-03,4.426214460059117901e-03,8.852428920118235803e-03,7.292064905293564436e+01,7.292064905293564436e+01,7.894124896621526943e+01,4.426210272832530740e-03,6.088276291500174099e-06,4.426210272832530740e-03,6.088276291500174099e-06,8.852420545665061480e-03,1.217655258300034820e-05,7.881060648090632004e-02,7.881060648090632004e-02,7.881060648090632004e-02
5.248074602497722954e+06,4.976264256642346472e-03,4.976264256642346472e-03,9.952528513284692943e-03,7.393806869633334600e+01,7.393806869633334600e+01,7.995866860961297107e+01,4.976259523585156372e-03,6.863371200259224203e-06,4.976259523585156372e-03,6.863371200259224203e-06,9.952519047170312744e-03,1.372674240051844841e-05,7.902360232497845915e-02,7.902360232497845915e-02,7.902360232497845915e-02
5.308844442309889942e+06,5.720231106075952809e-03,5.720231106075952809e-03,1.144046221215190562e-02,7.514827150616112306e+01,7.514827150616112306e+01,8.116887141944074813e+01,5.720225673524716690e-03,7.883582157042049010e-06,5.720225673524716690e-03,7.883582157042049010e-06,1.144045134704943338e-02,1.576716431408409802e-05,7.896466412984069760e-02,7.896466412984069760e-02,7.896466412984069760e-02
5.370317963702532463e+06,6.782557346677659492e-03,6.782557346677659492e-03,1.356511469335531898e-02,7.662786948837890577e+01,7.662786948837890577e+01,8.264846940165853084e+01,6.782550988806820315e-03,9.286829745164285825e-06,6.782550988806820315e-03,9.286829745164285825e-06,1.356510197761364063e-02,1.857365949032857165e-05,7.845069175491839464e-02,7.845069175491839464e-02,7.845069175491839464e-02
5.432503314924336039e+06,8.423128535658496938e-03,8.423128535658496938e-03,1.684625707131699388e-02,7.850946856019497488e+01,7.850946856019497488e+01,8.453006847347459995e+01,8.423120909671240331e-03,1.133442912465714302e-05,8.423120909671240331e-03,1.133442912465714302e-05,1.684624181934248066e-02,2.266885824931428605e-05,7.709904286385156624e-02,7.709904286385156624e-02,7.709904286385156624e-02
5.495408738576248288e+06,1.129043055003330943e-02,1.129043055003330943e-02,2.258086110006661887e-02,8.105421007311113613e+01,8.105421007311113613e+01,8.707480998639076120e+01,1.129042114489807284e-02,1.457312471406822420e-05,1.129042114489807284e-02,1.457312471406822420e-05,2.258084228979614569e-02,2.914624942813644841e-05,7.395455546044862882e-02,7.395455546044862882e-02,7.395455546044862882e-02
5.559042572704036720e+06,1.758149380503129175e-02,1.758149380503129175e-02,3.516298761006258350e-02,8.490111543946596839e+01,8.490111543946596839e+01,9.092171535274559346e+01,1.758148221789639087e-02,2.018509714216430161e-05,1.758148221789639087e-02,2.018509714216430161e-05,3.516296443579278175e-02,4.037019428432860323e-05,6.578059533520341784e-02,6.578059533520341784e-02,6.578059533520341784e-02
5.623413251903491095e+06,4.251119823183863167e-02,4.251119823183863167e-02,8.502239646367726333e-02,9.257006692556764449e+01,9.257006692556764449e+01,9.859066683884726956e+01,4.251119234168269229e-02,2.237845255903167361e-05,4.251119234168269229e-02,2.237845255903167361e-05,8.502238468336538457e-02,4.475690511806334722e-05,3.016125153405150444e-02,3.016125153405150444e-02,3.016125153405150444e-02
5.688529308438412845e+06,8.601240984377268861e-02,8.601240984377268861e-02,1.720248196875453772e-01,9.869122231274424450e+01,9.869122231274424450e+01,1.047118222260238696e+02,-8.601177208280678943e-02,-3.312254646364579851e-04,-8.601177208280678943e-02,-3.312254646364579851e-04,-1.720235441656135789e-01,-6.624509292729159702e-04,-1.797793589537737944e+02,-1.797793589537737944e+02,-1.797793589537737944e+02
5.754399373371566646e+06,2.052667240602036591e-02,2.052667240602036591e-02,4.105334481204073183e-02,8.624637102556607715e+01,8.624637102556607715e+01,9.226697093884570222e+01,-2.052662332054261754e-02,-4.489009505319215666e-05,-2.052662332054261754e-02,-4.489009505319215666e-05,-4.105324664108523508e-02,-8.978019010638431331e-05,-1.798746988801804036e+02,-1.798746988801804036e+02,-1.798746988801804036e+02
5.821032177708709612e+06,1.137489771416750999e-02,1.137489771416750999e-02,2.274979542833501997e-02,8.111895000131292477e+01,8.111895000131292477e+01,8.713954991459254984e+01,-1.137487560196245515e-02,-2.242872382721530075e-05,-1.137487560196245515e-02,-2.242872382721530075e-05,-2.274975120392491029e-02,-4.485744765443060151e-05,-1.798870256172706092e+02,-1.798870256172706092e+02,-1.798870256172706092e+02
5.888436553555895574e+06,7.728221287873739999e-03,7.728221287873739999e-03,1.545644257574748000e-02,7.776159098120918145e+01,7.776159098120918145e+01,8.378219089448879231e+01,-7.728207360828329847e-03,-1.467182277879891482e-05,-7.728207360828329847e-03,-1.467182277879891482e-05,-1.545641472165665969e-02,-2.934364555759782963e-05,-1.798912254195829235e+02,-1.798912254195829235e+02,-1.798912254195829235e+02
5.956621435290109366e+06,5.768001242107721922e-03,5.768001242107721922e-03,1.153600248421544384e-02,7.522050690468678624e+01,7.522050690468678624e+01,8.124110681796639710e+01,-5.767991169676090976e-03,-1.077940141480487349e-05,-5.767991169676090976e-03,-1.077940141480487349e-05,-1.153598233935218195e-02,-2.155880282960974699e-05,-1.798929239886874143e+02,-1.798929239886874143e+02,-1.798929239886874143e+02
6.025595860743580386e+06,4.544101205729890632e-03,4.544101205729890632e-03,9.088202411459781263e-03,7.314895990740680531e+01,7.314895990740680531e+01,7.916955982068643038e+01,-4.544093358760391103e-03,-8.444808201216511380e-06,-4.544093358760391103e-03,-8.444808201216511380e-06,-9.088186717520782207e-03,-1.688961640243302276e-05,-1.798935208250577773e+02,-1.798935208250577773e+02,-1.798935208250577773e+02
6.095368972401693463e+06,3.707267994498470321e-03,3.707267994498470321e-03,7.414535988996940642e-03,7.138107963710038462e+01,7.138107963710038462e+01,7.740167955038000969e+01,-3.707261593730948844e-03,-6.889026068948814687e-06,-3.707261593730948844e-03,-6.889026068948814687e-06,-7.414523187461897688e-03,-1.377805213789762937e-05,-1.798935301288023823e+02,-1.798935301288023823e+02,-1.798935301288023823e+02
6.165950018614822067e+06,3.098967821227950441e-03,3.098967821227950441e-03,6.197935642455900881e-03,6.982434133352595040e+01,6.982434133352595040e+01,7.584494124680557547e+01,-3.098962435983773633e-03,-5.777314932224513811e-06,-3.098962435983773633e-03,-5.777314932224513811e-06,-6.197924871967547267e-03,-1.155462986444902762e-05,-1.798931850947246573e+02,-1.798931850947246573e+02,-1.798931850947246573e+02
6.237348354824190959e+06,2.636838909434769968e-03,2.636838909434769968e-03,5.273677818869539936e-03,6.842167197106357435e+01,6.842167197106357435e+01,7.444227188434319942e+01,-2.636834277496104880e-03,-4.942401313052983073e-06,-2.636834277496104880e-03,-4.942401313052983073e-06,-5.273668554992209760e-03,-9.884802626105966146e-06,-1.798926066735826339e+02,-1.798926066735826339e+02,-1.798926066735826339e+02
6.309573444801929407e+06,2.273848148434454586e-03,2.273848148434454586e-03,4.547696296868909173e-03,6.713522916746521219e+01,6.713522916746521219e+01,7.315582908074483726e+01,-2.273844098679696484e-03,-4.291507697316331001e-06,-2.273844098679696484e-03,-4.291507697316331001e-06,-4.547688197359392968e-03,-8.583015394632662002e-06,-1.798918637443100295e+02,-1.798918637443100295e+02,-1.798918637443100295e+02
6.382634861905482598e+06,1.981182555167567468e-03,1.981182555167567468e-03,3.962365110335134936e-03,6.593848990500688956e+01,6.593848990500688956e+01,7.195908981828651463e+01,-1.981178969950044434e-03,-3.769075214412446734e-06,-1.981178969950044434e-03,-3.769075214412446734e-06,-3.962357939900088867e-03,-7.538150428824893468e-06,-1.798909983170632927e+02,-1.798909983170632927e+02,-1.798909983170632927e+02
6.456542290346562862e+06,1.740204915628294725e-03,1.740204915628294725e-03,3.480409831256589450e-03,6.481200782182149567e+01,6.481200782182149567e+01,7.083260773510112074e+01,-1.740201710723409409e-03,-3.339816192474424062e-06,-1.740201710723409409e-03,-3.339816192474424062e-06,-3.480403421446818819e-03,-6.679632384948848124e-06,-1.798900373812687405e+02,-1.798900373812687405e+02,-1.798900373812687405e+02
6.531305526474729180e+06,1.538325557668885355e-03,1.538325557668885355e-03,3.076651115337770710e-03,6.374096510900965029e+01,6.374096510900965029e+01,6.976156502228927536e+01,-1.538322670801900091e-03,-2.980247338044752404e-06,-1.538322670801900091e-03,-2.980247338044752404e-06,-3.076645341603800182e-03,-5.960494676089504807e-06,-1.798889989831223488e+02,-1.798889989831223488e+02,-1.798889989831223488e+02
6.606934480075964704e+06,1.366732986128133855e-03,1.366732986128133855e-03,2.733465972256267709e-03,6.271367352503580861e+01,6.271367352503580861e+01,6.873427343831542657e+01,-1.366730370030915008e-03,-2.674136474379629060e-06,-1.366730370030915008e-03,-2.674136474379629060e-06,-2.733460740061830017e-03,-5.348272948759258119e-06,-1.798878955632608836e+02,-1.798878955632608836e+02,-1.798878955632608836e+02
6.683439175686148927e+06,1.219075028586936874e-03,1.219075028586936874e-03,2.438150057173873748e-03,6.172060870627340279e+01,6.172060870627340279e+01,6.774120861955302075e+01,-1.219072646598507240e-03,-2.409904469487254021e-06,-1.219072646598507240e-03,-2.409904469487254021e-06,-2.438145293197014479e-03,-4.819808938974508041e-06,-1.798867358925211875e+02,-1.798867358925211875e+02,-1.798867358925211875e+02
6.760829753919818439e+06,1.090656322541748696e-03,1.090656322541748696e-03,2.181312645083497391e-03,6.075375842629522793e+01,6.075375842629522793e+01,6.677435833957486011e+01,-1.090654145712447896e-03,-2.179068732612322337e-06,-1.090654145712447896e-03,-2.179068732612322337e-06,-2.181308291424895792e-03,-4.358137465224644675e-06,-1.798855262449495171e+02,-1.798855262449495171e+02,-1.798855262449495171e+02
6.839116472814292647e+06,9.779307383018069622e-04,9.779307383018069622e-04,1.955861476603613924e-03,5.980616194159026122e+01,5.980616194159026122e+01,6.582676185486987208e+01,-9.779287434249709764e-04,-1.975271822957874008e-06,-9.779287434249709764e-04,-1.975271822957874008e-06,-1.955857486849941953e-03,-3.950543645915748016e-06,-1.798842711335589115e+02,-1.798842711335589115e+02,-1.798842711335589115e+02
6.918309709189362824e+06,8.781695683268557788e-04,8.781695683268557788e-04,1.756339136653711558e-03,5.887156766386852524e+01,5.887156766386852524e+01,6.489216757714814321e+01,-8.781677365637769947e-04,-1.793653765098962853e-06,-8.781677365637769947e-04,-1.793653765098962853e-06,-1.756335473127553989e-03,-3.587307530197925705e-06,-1.798829737834134903e+02,-1.798829737834134903e+02,-1.798829737834134903e+02
